,,,,,,,,,SIMULATOR_DOMAINS:32
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex1-run90
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_BIT_MASK:10
,,,,,,,,,SIMULATOR_REGION_ALGO:CONTENT-DEFINED
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_014018019
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.131.2.151,10.131.2.152,10.129.3.153,10.128.4.215,10.131.2.149,10.129.3.152,10.129.5.90,10.128.4.216
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1638577746.22331
,,,,,,,,,STOP_TIME:1638578446.4350774
omain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
219,7136223,4381783,789,605,9.21E-06,1.97E-02,014,2011-09-16
24,12582600,1997998,1388,281,8.86E-06,2.14E-02,014,2011-09-16
43,5229238,3212953,572,441,4.01E-06,1.80E-02,014,2011-09-16
115,12581853,8225740,1491,1182,7.91E-06,5.61E-02,014,2011-09-16
220,9950268,6375046,1148,905,8.82E-06,2.35E-02,014,2011-09-16
135,8866295,5750172,1067,837,1.00E-05,3.72E-02,014,2011-09-16
41,12582078,5323175,1433,734,8.65E-06,3.69E-02,014,2011-09-16
111,12581949,7720038,1427,1067,1.21E-05,5.45E-02,014,2011-09-16
55,12572385,8046095,1510,1165,9.24E-06,4.47E-02,014,2011-09-16
148,12567518,8020583,1440,1123,1.01E-05,4.38E-02,014,2011-09-16
37,10162092,5387025,1204,795,6.89E-06,3.40E-02,014,2011-09-16
226,6499982,3647797,664,483,1.03E-05,3.97E-02,014,2011-09-16
11,7010528,4011903,706,519,1.18E-05,2.39E-02,014,2011-09-16
212,12581356,6987981,1306,940,5.20E-06,2.77E-02,014,2011-09-16
14,11656840,5516187,1073,686,5.50E-06,3.08E-02,014,2011-09-16
91,12581462,7172309,1323,963,6.97E-06,4.95E-02,014,2011-09-16
222,9761773,5268992,988,701,8.68E-06,2.09E-02,014,2011-09-16
133,11157022,5864833,1131,792,8.26E-06,3.51E-02,014,2011-09-16
108,6151882,3424923,631,459,5.03E-06,2.52E-02,014,2011-09-16
130,12573047,6684637,1259,879,4.38E-06,3.77E-02,014,2011-09-16
148,8031117,4379254,828,594,5.88E-06,2.63E-02,014,2011-09-16
142,10765013,6043228,1091,784,7.47E-06,6.10E-02,014,2011-09-16
81,12569025,7587803,1328,995,4.94E-06,4.94E-02,014,2011-09-16
78,5632229,2773439,555,376,8.22E-06,2.17E-02,014,2011-09-16
91,12575277,7323948,1324,975,4.75E-06,7.73E-02,014,2011-09-16
201,12576566,6154248,1191,784,7.20E-06,2.79E-02,014,2011-09-16
78,5408836,3244984,551,416,7.58E-06,2.72E-02,014,2011-09-16
122,12574846,7773470,1411,1064,6.87E-06,5.49E-02,014,2011-09-16
211,12573603,6909370,1389,954,8.38E-06,2.76E-02,014,2011-09-16
81,6315629,3766625,673,508,4.66E-06,2.66E-02,014,2011-09-16
10,12310099,7445251,1306,979,6.33E-06,4.08E-02,014,2011-09-16
238,12578625,7486558,1409,1035,5.70E-06,5.16E-02,014,2011-09-16
177,5976500,3454284,635,471,5.43E-06,2.44E-02,014,2011-09-16
214,6728002,3860026,818,575,4.44E-06,2.01E-02,014,2011-09-16
209,6049303,2961600,924,487,6.24E-06,1.89E-02,014,2011-09-16
145,4934358,2581091,759,413,5.60E-06,2.44E-02,014,2011-09-16
152,4619483,3286801,638,481,5.22E-06,2.02E-02,014,2011-09-16
0,9056498,5524640,1113,783,5.57E-06,3.46E-02,014,2011-09-16
7,12101824,6444328,1331,873,4.82E-06,4.10E-02,014,2011-09-16
7,12576379,5015660,2233,773,8.34E-06,6.74E-02,014,2011-09-16
29,12573334,7069665,1724,1067,1.02E-05,7.84E-02,014,2011-09-16
65,12580094,7946183,1560,1191,9.81E-06,6.27E-02,014,2011-09-16
196,12577038,7809853,1435,1108,7.86E-06,3.36E-02,014,2011-09-16
235,12576996,7590865,1361,1031,1.24E-05,5.55E-02,014,2011-09-16
239,10625446,6741876,1177,910,8.62E-06,6.68E-02,014,2011-09-16
45,11345710,6945343,1282,965,8.45E-06,3.71E-02,014,2011-09-16
178,10549198,6402526,1162,882,8.65E-06,4.25E-02,014,2011-09-16
27,12576105,7934497,1427,1098,8.56E-06,4.08E-02,014,2011-09-16
47,7020852,4498666,819,630,8.62E-06,2.40E-02,014,2011-09-16
210,12573581,6621878,1363,876,4.93E-06,4.25E-02,014,2011-09-16
165,12579686,6961090,1304,906,8.94E-06,4.60E-02,014,2011-09-16
89,12577557,6695866,1317,884,7.18E-06,4.95E-02,014,2011-09-16
168,6527432,3554010,689,458,4.16E-06,2.66E-02,014,2011-09-16
240,12573365,6764504,1283,856,8.95E-06,4.97E-02,014,2011-09-16
64,12571079,6877489,1295,880,7.97E-06,5.14E-02,014,2011-09-16
110,8970531,4997070,952,684,4.63E-06,3.66E-02,014,2011-09-16
221,11266937,6760519,1290,968,5.63E-06,3.26E-02,014,2011-09-16
132,4828997,2970478,569,442,6.58E-06,1.80E-02,014,2011-09-16
246,12571187,7831120,1459,1108,4.18E-06,5.44E-02,014,2011-09-16
230,7309925,4528274,977,705,4.93E-06,7.59E-02,014,2011-09-16
185,4444588,3041784,908,530,1.79E-05,3.20E-02,014,2011-09-16
133,12579579,8020350,2001,1281,4.89E-06,1.01E-01,014,2011-09-16
149,5716595,3173511,596,430,1.44E-05,2.24E-02,014,2011-09-16
227,5467108,3485198,564,437,9.27E-06,2.30E-02,014,2011-09-16
11,12566848,7348764,1359,1005,6.07E-06,4.18E-02,014,2011-09-16
191,12582695,8031561,1476,1124,2.17E-05,5.22E-02,014,2011-09-16
39,4774273,2890188,546,417,9.80E-06,2.04E-02,014,2011-09-16
19,7287496,4680975,832,651,5.48E-06,2.40E-02,014,2011-09-16
83,12575940,7716060,1544,1159,1.15E-05,5.83E-02,014,2011-09-16
200,11858372,6585488,1363,914,6.41E-06,2.80E-02,014,2011-09-16
56,12578784,7988429,1466,1114,3.95E-06,4.33E-02,014,2011-09-16
66,6720582,4365887,743,587,4.53E-06,2.90E-02,014,2011-09-16
56,12579997,4575729,1877,783,3.86E-06,3.91E-02,014,2011-09-16
16,12572984,8056048,1584,1248,4.76E-06,4.49E-02,014,2011-09-16
72,5050896,3264591,602,482,4.60E-06,2.48E-02,014,2011-09-16
164,7090938,4425080,802,621,6.56E-06,2.99E-02,014,2011-09-16
91,12573418,7738987,1418,1077,1.41E-05,5.33E-02,014,2011-09-16
192,10546262,6540848,1202,920,9.83E-06,2.90E-02,014,2011-09-16
82,12577111,7417370,1365,1013,8.66E-06,5.09E-02,014,2011-09-16
253,5629833,3461908,613,476,7.83E-06,2.47E-02,014,2011-09-16
197,4431675,2833194,511,404,4.29E-06,1.18E-02,014,2011-09-16
215,5758882,3967677,684,566,4.49E-06,1.53E-02,014,2011-09-16
145,4408523,2552390,502,349,4.28E-06,1.94E-02,014,2011-09-16
196,9408220,5441675,993,733,4.72E-06,2.15E-02,014,2011-09-16
45,12581893,7267009,1347,984,4.69E-06,4.38E-02,014,2011-09-16
157,12582792,8161359,1427,1109,1.24E-05,4.51E-02,014,2011-09-16
121,11162849,6971650,1261,981,9.45E-06,4.78E-02,014,2011-09-16
210,12573581,146989,1363,17,5.56E-06,1.39E-02,014,2011-09-16
165,12579686,165613,1304,17,5.02E-06,1.68E-02,014,2011-09-16
89,12573917,1797658,1292,235,4.67E-06,2.48E-02,014,2011-09-16
173,8353475,4546748,861,612,6.51E-06,3.18E-02,014,2011-09-16
227,6957445,1076378,716,142,4.19E-06,1.50E-02,014,2011-09-16
19,10937216,6649856,1200,907,7.21E-06,3.49E-02,014,2011-09-16
63,4405581,2939008,505,412,4.79E-06,1.99E-02,014,2011-09-16
81,12578068,7666985,1374,1045,4.06E-06,5.41E-02,014,2011-09-16
120,12581441,7820094,1381,1064,6.16E-06,5.14E-02,014,2011-09-16
231,12580473,7451420,1390,1047,8.17E-06,5.27E-02,014,2011-09-16
177,12575528,7696974,1394,1066,5.98E-06,4.82E-02,014,2011-09-16
119,10366262,5708433,1100,738,5.01E-06,4.00E-02,014,2011-09-16
240,12573365,0,1283,0,6.50E-06,1.61E-02,014,2011-09-16
64,12571079,0,1295,0,4.74E-06,1.66E-02,014,2011-09-16
110,12575147,5655418,1392,793,4.60E-06,4.16E-02,014,2011-09-16
115,12579139,6877009,1309,930,4.98E-06,8.32E-02,014,2011-09-16
244,11761962,7412683,1285,984,5.96E-06,4.82E-02,014,2011-09-16
35,4679921,2951384,516,407,5.13E-06,1.81E-02,014,2011-09-16
83,12577999,5023607,1359,660,4.41E-06,3.70E-02,014,2011-09-16
108,12576414,7482997,1357,1015,5.99E-06,4.84E-02,014,2011-09-16
109,12578335,7710233,1366,1044,5.28E-06,4.95E-02,014,2011-09-16
233,7007261,4664678,806,651,7.71E-06,3.12E-02,014,2011-09-16
173,5584815,3497106,628,493,4.63E-06,2.34E-02,014,2011-09-16
57,5096047,3087467,570,438,5.14E-06,1.83E-02,014,2011-09-16
91,12581066,7879926,1390,1076,4.30E-06,4.97E-02,014,2011-09-16
100,8412693,5397093,954,751,7.22E-06,3.47E-02,014,2011-09-16
188,7991754,4840031,857,654,7.53E-06,3.20E-02,014,2011-09-16
64,9100936,6160499,1119,891,8.00E-06,4.57E-02,014,2011-09-16
145,9204200,4884879,1112,701,1.26E-05,3.17E-02,014,2011-09-16
122,4989679,3236852,595,478,1.03E-05,3.63E-02,014,2011-09-16
164,7091418,909351,803,120,9.91E-06,1.51E-02,014,2011-09-16
91,12573898,935287,1412,119,4.68E-06,2.16E-02,014,2011-09-16
192,12578559,3793832,1428,493,6.43E-06,2.27E-02,014,2011-09-16
63,10869542,7221826,1198,950,7.50E-06,3.55E-02,014,2011-09-16
194,12573718,7606793,1420,1043,7.74E-06,3.13E-02,014,2011-09-16
69,4572493,3015499,514,412,5.09E-06,2.05E-02,014,2011-09-16
222,5709664,3561406,657,491,6.14E-06,1.69E-02,014,2011-09-16
202,12578038,7942306,1357,1047,4.40E-06,3.23E-02,014,2011-09-16
45,12580746,8357309,1481,1176,6.11E-06,4.15E-02,014,2011-09-16
133,10239343,6280467,1140,875,5.64E-06,3.49E-02,014,2011-09-16
52,6103363,3816427,714,562,4.69E-06,2.34E-02,014,2011-09-16
57,8535056,2512240,1017,397,5.69E-06,2.50E-02,014,2011-09-16
91,12578711,1072409,1449,192,6.07E-06,2.58E-02,014,2011-09-16
120,7326474,4547023,825,633,5.14E-06,3.22E-02,014,2011-09-16
163,9169761,5848203,1043,820,1.06E-05,3.88E-02,014,2011-09-16
224,12467851,7557767,1383,1041,1.00E-05,6.44E-02,014,2011-09-16
188,8014053,101935,874,21,8.98E-06,1.45E-02,014,2011-09-16
64,12582517,4731783,1489,706,5.53E-06,4.09E-02,014,2011-09-16
27,7294986,4590840,832,650,5.84E-06,3.09E-02,014,2011-09-16
164,8910657,1281217,1018,189,6.56E-06,1.92E-02,014,2011-09-16
91,12577379,1280475,1449,212,7.43E-06,2.48E-02,014,2011-09-16
41,12572536,7117084,1391,1004,9.94E-06,4.35E-02,014,2011-09-16
102,9955207,6219789,1109,860,9.93E-06,4.18E-02,014,2011-09-16
167,12577016,0,1445,0,7.31E-06,2.11E-02,014,2011-09-16
17,12579351,0,1492,0,6.04E-06,1.60E-02,014,2011-09-16
222,12580813,230194,1386,29,8.80E-06,1.33E-02,014,2011-09-16
240,12571767,7649683,1342,990,4.22E-06,5.04E-02,014,2011-09-16
168,9418794,6057914,1060,819,4.47E-06,3.76E-02,014,2011-09-16
51,12579742,0,1471,0,4.02E-06,1.71E-02,014,2011-09-16
22,5583866,0,647,0,8.23E-06,9.10E-03,014,2011-09-16
135,8707464,0,939,0,4.46E-06,1.12E-02,014,2011-09-16
72,12573709,0,1457,0,4.56E-06,1.82E-02,014,2011-09-16
248,5411944,0,646,0,5.83E-06,9.78E-03,014,2011-09-16
210,8970699,0,1022,0,6.63E-06,1.01E-02,014,2011-09-16
110,12571751,0,1346,0,5.46E-06,1.85E-02,014,2011-09-16
120,5768190,0,616,0,4.83E-06,9.67E-03,014,2011-09-16
233,12579183,752185,1444,107,4.39E-06,5.68E-02,014,2011-09-16
126,5799028,3735208,652,517,5.01E-06,2.71E-02,014,2011-09-16
111,12582488,7720505,1411,1076,8.35E-06,5.14E-02,014,2011-09-16
178,9525515,6324230,1155,884,8.33E-06,4.72E-02,014,2011-09-16
135,8010251,457065,936,58,6.95E-06,1.35E-02,014,2011-09-16
228,12579513,4967,1377,1,5.09E-06,1.76E-02,014,2011-09-16
187,11561078,5796839,1208,770,4.56E-06,3.82E-02,014,2011-09-16
32,6758691,3830417,717,525,5.03E-06,2.44E-02,014,2011-09-16
25,4203910,0,512,0,6.14E-06,7.21E-03,014,2011-09-16
241,10340905,4042697,1302,644,4.14E-06,3.64E-02,014,2011-09-16
248,6622857,913059,721,125,8.49E-06,1.61E-02,014,2011-09-16
50,12581408,6632048,1400,901,5.53E-06,3.90E-02,014,2011-09-16
135,5215175,2680181,534,362,6.32E-06,1.79E-02,014,2011-09-16
48,12577276,6380682,1321,886,5.01E-06,3.95E-02,014,2011-09-16
18,12569990,6566398,1263,874,8.27E-06,3.97E-02,014,2011-09-16
5,10866658,7118418,1252,982,9.08E-06,4.24E-02,014,2011-09-16
153,12582596,7987883,1390,1080,8.34E-06,6.40E-02,014,2011-09-16
97,11181003,7126543,1260,976,9.67E-06,4.88E-02,014,2011-09-16
184,12577125,0,1414,0,8.60E-06,1.77E-02,014,2011-09-16
122,12567572,0,1363,0,4.71E-06,2.56E-02,014,2011-09-16
206,11180890,0,1347,0,1.39E-05,1.32E-02,014,2011-09-16
10,6920791,0,784,0,8.23E-06,1.05E-02,014,2011-09-16
55,12580472,0,1380,0,5.31E-06,1.60E-02,014,2011-09-16
160,7080423,0,787,0,4.53E-06,1.19E-02,014,2011-09-16
34,10183868,0,1154,0,4.84E-06,1.34E-02,014,2011-09-16
252,9341972,5384143,1001,739,4.66E-06,3.95E-02,014,2011-09-16
115,10192222,4437876,1104,637,4.72E-06,3.48E-02,014,2011-09-16
246,6430391,0,718,0,4.66E-06,1.16E-02,014,2011-09-16
63,10561026,0,1159,0,4.79E-06,1.40E-02,014,2011-09-16
137,4203602,0,492,0,5.50E-06,7.30E-03,014,2011-09-16
247,6179232,0,751,0,4.05E-06,1.07E-02,014,2011-09-16
52,11420422,0,1247,0,4.19E-06,1.36E-02,014,2011-09-16
153,11464098,0,1230,0,4.35E-06,1.29E-02,014,2011-09-16
34,12575798,0,1392,0,4.39E-06,1.51E-02,014,2011-09-16
252,8290658,0,936,0,4.22E-06,1.26E-02,014,2011-09-16
59,8448201,0,963,0,4.03E-06,1.12E-02,014,2011-09-16
160,7774574,0,828,0,3.93E-06,1.24E-02,014,2011-09-16
41,12579487,0,1433,0,3.87E-06,1.59E-02,014,2011-09-16
101,6605265,0,739,0,4.18E-06,1.03E-02,014,2011-09-16
145,11579562,0,1306,0,4.19E-06,1.54E-02,014,2011-09-16
160,12580457,0,1405,0,4.58E-06,1.63E-02,014,2011-09-16
239,5881454,1781667,659,243,4.03E-06,1.70E-02,014,2011-09-16
24,8818565,465464,1002,75,4.70E-06,1.73E-02,014,2011-09-16
223,7437651,1917198,896,284,1.38E-05,2.08E-02,014,2011-09-16
87,7210960,5437338,1408,1137,1.81E-05,5.37E-02,014,2011-09-16
240,4722857,3178362,3115,1718,8.30E-06,1.61E-01,014,2011-09-16
165,12574478,7353229,1974,1192,8.30E-06,6.34E-02,014,2011-09-16
85,12577120,8293820,1524,1184,7.42E-06,7.94E-02,014,2011-09-16
61,7406088,4698228,819,638,1.28E-05,2.97E-02,014,2011-09-16
10,12310099,16384,1306,1,5.34E-06,1.61E-02,014,2011-09-16
238,7592294,822719,816,119,9.05E-06,1.73E-02,014,2011-09-16
209,6924152,3637511,736,490,8.97E-06,1.80E-02,014,2011-09-16
7,12578746,1205722,1315,168,6.45E-06,2.14E-02,014,2011-09-16
235,12579319,6630299,1305,911,5.63E-06,4.58E-02,014,2011-09-16
34,5265638,3361831,578,455,5.95E-06,2.01E-02,014,2011-09-16
10,5710749,3519339,632,494,8.27E-06,2.19E-02,014,2011-09-16
80,8126688,5432724,960,772,9.53E-06,3.44E-02,014,2011-09-16
145,4408523,0,502,0,6.45E-06,7.19E-03,014,2011-09-16
196,9408220,0,993,0,4.53E-06,9.31E-03,014,2011-09-16
45,12581893,0,1347,0,4.45E-06,1.62E-02,014,2011-09-16
157,12582792,0,1427,0,5.30E-06,1.53E-02,014,2011-09-16
121,11162849,0,1261,0,7.26E-06,1.70E-02,014,2011-09-16
210,12573581,0,1363,0,5.40E-06,1.22E-02,014,2011-09-16
165,12579686,0,1304,0,5.34E-06,1.70E-02,014,2011-09-16
89,12573917,0,1292,0,4.77E-06,1.75E-02,014,2011-09-16
173,8353475,0,861,0,4.47E-06,1.20E-02,014,2011-09-16
227,6957445,0,716,0,4.63E-06,1.04E-02,014,2011-09-16
19,10937216,0,1200,0,4.77E-06,1.33E-02,014,2011-09-16
63,4405581,0,505,0,7.81E-06,6.84E-03,014,2011-09-16
81,12578068,0,1374,0,8.54E-06,1.85E-02,014,2011-09-16
120,12581441,0,1381,0,9.66E-06,1.78E-02,014,2011-09-16
231,6025110,1453330,692,197,4.84E-06,1.57E-02,014,2011-09-16
202,12582456,350261,1333,47,5.71E-06,1.26E-02,014,2011-09-16
38,12580381,7557255,1391,1055,4.73E-06,3.91E-02,014,2011-09-16
197,12576068,7481533,1367,1014,5.61E-06,2.73E-02,014,2011-09-16
248,5788988,3177519,609,403,5.81E-06,2.38E-02,014,2011-09-16
240,12573365,0,1283,0,4.51E-06,1.64E-02,014,2011-09-16
64,12571079,0,1295,0,5.00E-06,1.73E-02,014,2011-09-16
110,12575147,0,1392,0,5.38E-06,1.76E-02,014,2011-09-16
115,12579139,0,1309,0,4.76E-06,1.62E-02,014,2011-09-16
244,11761962,0,1285,0,5.01E-06,1.65E-02,014,2011-09-16
35,4679921,0,516,0,8.15E-06,7.43E-03,014,2011-09-16
83,12577999,0,1359,0,4.61E-06,1.80E-02,014,2011-09-16
108,12576414,0,1357,0,4.61E-06,1.69E-02,014,2011-09-16
109,12578335,0,1366,0,5.02E-06,1.81E-02,014,2011-09-16
233,7007261,0,806,0,8.05E-06,1.15E-02,014,2011-09-16
173,5584815,0,628,0,4.57E-06,9.51E-03,014,2011-09-16
57,5096047,0,570,0,4.36E-06,7.45E-03,014,2011-09-16
91,12581066,0,1390,0,4.34E-06,1.81E-02,014,2011-09-16
100,8412693,0,954,0,4.54E-06,1.26E-02,014,2011-09-16
188,7991754,0,857,0,4.71E-06,1.26E-02,014,2011-09-16
64,9100936,0,1119,0,4.65E-06,1.49E-02,014,2011-09-16
145,9204200,0,1112,0,4.47E-06,1.24E-02,014,2011-09-16
122,4989679,0,595,0,4.45E-06,8.73E-03,014,2011-09-16
164,7091418,0,803,0,4.42E-06,1.08E-02,014,2011-09-16
91,12573898,0,1412,0,6.39E-06,2.03E-02,014,2011-09-16
192,12582754,1105837,1422,143,1.55E-05,1.49E-02,014,2011-09-16
150,11384676,7122103,1306,983,9.40E-06,3.72E-02,014,2011-09-16
56,9277441,2802421,1389,448,1.88E-05,3.06E-02,014,2011-09-16
248,12574787,7734740,1388,1067,7.01E-06,5.38E-02,014,2011-09-16
202,4258354,2840805,483,395,8.87E-06,1.36E-02,014,2011-09-16
190,8674441,5644946,996,795,8.32E-06,4.32E-02,014,2011-09-16
156,12572484,8154073,1407,1096,8.94E-06,4.21E-02,014,2011-09-16
220,8102432,5576105,930,757,9.60E-06,2.26E-02,014,2011-09-16
100,12580253,8168595,1444,1131,1.37E-05,5.38E-02,014,2011-09-16
8,8055168,5495098,919,748,1.01E-05,2.76E-02,014,2011-09-16
232,8613033,5689333,1004,810,1.36E-05,4.63E-02,014,2011-09-16
4,7535946,5060530,857,687,1.40E-05,2.84E-02,014,2011-09-16
166,12574238,8168093,1416,1102,1.27E-05,5.17E-02,014,2011-09-16
36,12582623,8445148,1441,1149,1.31E-05,4.13E-02,014,2011-09-16
36,6442031,4386966,729,594,8.22E-06,6.19E-02,014,2011-09-16
57,12569054,8473613,1434,1146,8.55E-06,4.88E-02,014,2011-09-16
248,8225006,5333031,931,739,8.52E-06,3.66E-02,014,2011-09-16
190,12576049,8291372,1426,1123,8.05E-06,5.03E-02,014,2011-09-16
224,12582137,8114609,1396,1094,4.83E-06,5.20E-02,014,2011-09-16
76,12581977,8099889,1418,1109,4.63E-06,5.19E-02,014,2011-09-16
220,12579880,8101074,1432,1116,4.50E-06,3.36E-02,014,2011-09-16
223,12578755,8237780,1438,1136,4.66E-06,6.10E-02,014,2011-09-16
234,4584894,3093330,501,408,6.12E-06,2.05E-02,014,2011-09-16
41,6863831,4487246,801,646,4.21E-06,2.83E-02,014,2011-09-16
85,8675808,5613915,989,785,8.95E-06,4.98E-02,014,2011-09-16
212,8071744,5133368,881,689,8.21E-06,1.96E-02,014,2011-09-16
41,4624644,3193483,534,443,5.05E-06,1.67E-02,014,2011-09-16
53,12579804,7922206,1426,1094,3.92E-06,4.16E-02,014,2011-09-16
253,12581232,8123770,1421,1105,7.24E-06,5.24E-02,014,2011-09-16
92,12582346,8229300,1434,1125,4.29E-06,5.08E-02,014,2011-09-16
124,9584338,5963835,1096,848,6.36E-06,4.20E-02,014,2011-09-16
155,10262562,6745251,1169,928,8.69E-06,3.54E-02,014,2011-09-16
227,5297299,3647495,630,522,5.44E-06,2.53E-02,014,2011-09-16
245,6074719,4334560,701,586,5.52E-06,2.71E-02,014,2011-09-16
240,10506444,6811994,1181,933,4.54E-06,7.56E-02,014,2011-09-16
10,12580771,8419341,1465,1172,5.96E-06,4.12E-02,014,2011-09-16
35,7003326,4509959,766,604,4.83E-06,2.72E-02,014,2011-09-16
174,12581774,8247915,1410,1117,5.78E-06,4.88E-02,014,2011-09-16
66,5400677,3539415,617,495,4.33E-06,2.39E-02,014,2011-09-16
54,8304574,5561521,978,794,4.36E-06,2.97E-02,014,2011-09-16
242,5708681,3828561,652,531,4.88E-06,2.58E-02,014,2011-09-16
217,12578916,8355291,1442,1147,4.13E-06,3.89E-02,014,2011-09-16
158,7513868,4949975,836,664,4.49E-06,2.65E-02,014,2011-09-16
218,8859789,5569416,992,776,8.03E-06,2.14E-02,014,2011-09-16
174,12573056,8162560,1388,1088,5.04E-06,5.15E-02,014,2011-09-16
41,6809233,4476496,774,621,9.80E-06,2.67E-02,014,2011-09-16
222,12580538,7966858,1398,1080,8.47E-06,2.91E-02,014,2011-09-16
162,12580353,7999957,1406,1092,1.55E-05,5.18E-02,014,2011-09-16
216,5869577,3911784,676,550,6.33E-06,1.52E-02,014,2011-09-16
34,10052557,6646403,1144,910,4.44E-06,3.59E-02,014,2011-09-16
199,7479274,5018719,859,694,4.69E-06,1.74E-02,014,2011-09-16
6,12579520,8346849,1428,1142,6.41E-06,4.82E-02,014,2011-09-16
136,12577963,7852450,1417,1085,7.82E-06,4.14E-02,014,2011-09-16
17,9872815,6987913,1151,947,5.07E-06,3.38E-02,014,2011-09-16
61,12581666,8191149,1424,1116,7.10E-06,4.38E-02,014,2011-09-16
153,6606998,4196671,746,588,8.97E-06,2.38E-02,014,2011-09-16
86,8571082,5536062,1002,785,8.06E-06,3.85E-02,014,2011-09-16
79,4307791,3241204,764,674,9.25E-06,5.02E-02,014,2011-09-16
40,12582620,10228775,2704,2283,2.30E-05,1.21E-01,014,2011-09-16
115,10482462,8378319,2877,2263,1.25E-05,1.47E-01,014,2011-09-16
169,5362691,4468918,1552,1293,1.76E-05,5.58E-02,014,2011-09-16
88,12575040,9699316,3057,2369,5.19E-06,1.60E-01,014,2011-09-16
143,4271313,3491130,861,758,8.76E-06,4.14E-02,014,2011-09-16
194,8213540,6611080,2225,1779,1.30E-05,4.58E-02,014,2011-09-16
248,5423016,4847273,1446,1289,9.35E-06,5.52E-02,014,2011-09-16
87,7836332,6617155,1859,1612,1.71E-05,8.54E-02,014,2011-09-16
174,5180368,4379953,1547,1287,8.34E-06,7.03E-02,014,2011-09-16
63,12004728,9640424,3052,2395,8.30E-06,1.32E-01,014,2011-09-16
69,4483767,3840517,876,802,1.00E-05,3.34E-02,014,2011-09-16
97,12579726,9260139,1823,1547,1.07E-05,7.55E-02,014,2011-09-16
36,6769257,5324476,1036,917,7.28E-06,3.06E-02,014,2011-09-16
128,12580104,9506908,1920,1632,2.65E-05,5.54E-02,014,2011-09-16
1,12580706,9156339,1961,1641,6.98E-06,5.50E-02,014,2011-09-16
242,7494623,6031260,1261,1114,7.04E-06,4.77E-02,014,2011-09-16
151,11259518,8432392,1695,1435,4.61E-06,7.40E-02,014,2011-09-16
53,11618596,8994288,1870,1620,1.19E-05,5.59E-02,014,2011-09-16
112,12581744,9343536,1749,1481,6.13E-06,6.73E-02,014,2011-09-16
171,12571368,8939315,1760,1464,6.19E-06,8.87E-02,014,2011-09-16
181,9172681,6373212,1274,1068,8.58E-06,4.52E-02,014,2011-09-16
177,12566918,9751263,2008,1728,6.07E-06,1.27E-01,014,2011-09-16
177,5944738,4497563,859,751,8.94E-06,3.68E-02,014,2011-09-16
35,9987613,7002360,1438,1209,1.36E-05,4.64E-02,014,2011-09-16
51,4992322,3438354,647,540,8.24E-06,2.84E-02,014,2011-09-16
139,12579804,9647658,2112,1737,9.22E-06,7.33E-02,014,2011-09-16
42,12569972,8993400,1967,1578,9.58E-06,7.96E-02,014,2011-09-16
95,12580478,8531439,1798,1445,8.83E-06,6.28E-02,014,2011-09-16
141,7950326,6152002,1221,1072,4.15E-06,3.81E-02,014,2011-09-16
252,8524584,6039905,1188,1005,4.58E-06,4.69E-02,014,2011-09-16
118,10697796,7825747,1639,1360,5.52E-06,5.94E-02,014,2011-09-16
13,6065803,4806767,995,887,9.13E-06,2.92E-02,014,2011-09-16
117,8068162,6146660,1210,1035,4.69E-06,4.48E-02,014,2011-09-16
124,6978701,5060080,1052,889,4.37E-06,4.02E-02,014,2011-09-16
5,7641164,6056186,1520,1336,6.89E-06,4.42E-02,014,2011-09-16
122,5353474,4558017,1318,1179,1.72E-05,5.13E-02,014,2011-09-16
131,8065626,6350246,1588,1385,1.18E-05,4.58E-02,014,2011-09-16
96,4364630,2692842,488,382,1.07E-05,1.98E-02,014,2011-09-16
87,12568513,7760221,1364,1040,6.85E-06,5.03E-02,014,2011-09-16
117,7456451,4720381,825,646,1.03E-05,3.27E-02,014,2011-09-16
150,5845967,3803974,658,526,5.73E-06,2.00E-02,014,2011-09-16
60,7183729,4409906,750,570,5.70E-06,2.37E-02,014,2011-09-16
133,7654294,4616517,824,633,6.01E-06,2.50E-02,014,2011-09-16
6,12573137,7863361,1373,1052,5.31E-06,3.89E-02,014,2011-09-16
92,12260480,7562696,1291,978,2.19E-05,4.81E-02,014,2011-09-16
172,9458903,5708963,1040,791,1.02E-05,4.40E-02,014,2011-09-16
67,9980590,6355538,1099,860,8.46E-06,4.35E-02,014,2011-09-16
192,12582695,7718868,1378,1050,1.07E-05,8.19E-02,014,2011-09-16
236,6950863,4042598,745,558,8.60E-06,2.99E-02,014,2011-09-16
218,12050735,6720159,1257,905,9.11E-06,3.64E-02,014,2011-09-16
138,5135890,3042128,552,419,5.69E-06,2.13E-02,014,2011-09-16
7,12580758,7883694,1382,1068,9.34E-06,4.25E-02,014,2011-09-16
