,,,,,,,,SIMULATOR_DOMAINS:1
,,,,,,,,,SIMULATOR_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex0-run1
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_REGION_ALGO:FIXED-SIZE
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.129.2.229
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1637860767.5405798
,,,,,,,,,STOP_TIME:1637860979.346686
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
0,4190981,0,587,0,4.53E-06,8.40E-03,018,2012-01-17
0,4193706,0,620,0,4.40E-06,8.87E-03,018,2012-01-17
0,4181089,0,630,0,4.23E-06,8.62E-03,018,2012-01-17
0,4191295,0,601,0,4.61E-06,8.34E-03,018,2012-01-17
0,4185883,0,623,0,4.48E-06,8.60E-03,018,2012-01-17
0,4186538,0,631,0,4.38E-06,9.05E-03,018,2012-01-17
0,4194155,0,624,0,4.47E-06,8.61E-03,018,2012-01-17
0,4193467,0,523,0,4.39E-06,7.90E-03,018,2012-01-17
0,4189862,0,493,0,4.46E-06,7.79E-03,018,2012-01-17
0,4188832,0,495,0,4.42E-06,7.86E-03,018,2012-01-17
0,4189294,0,517,0,4.54E-06,7.94E-03,018,2012-01-17
0,4191885,0,615,0,4.54E-06,9.05E-03,018,2012-01-17
0,4184407,0,550,0,4.37E-06,8.25E-03,018,2012-01-17
0,4185799,0,491,0,4.57E-06,7.63E-03,018,2012-01-17
0,4190881,0,588,0,4.35E-06,8.46E-03,018,2012-01-17
0,4191743,0,544,0,4.84E-06,8.10E-03,018,2012-01-17
0,4191292,0,516,0,4.58E-06,7.97E-03,018,2012-01-17
0,4183560,0,555,0,4.66E-06,8.13E-03,018,2012-01-17
0,4192381,0,800,0,4.36E-06,1.19E-02,018,2012-01-17
0,4190607,0,532,0,4.38E-06,8.49E-03,018,2012-01-17
0,4193868,0,500,0,4.29E-06,9.53E-03,018,2012-01-17
0,4193281,0,584,0,1.14E-05,8.72E-03,018,2012-01-17
0,4193296,0,636,0,4.09E-06,9.31E-03,018,2012-01-17
0,4194035,0,534,0,1.15E-05,8.28E-03,018,2012-01-17
0,4194242,0,654,0,4.41E-06,9.59E-03,018,2012-01-17
0,4191465,0,765,0,4.38E-06,1.18E-02,018,2012-01-17
0,4153872,0,670,0,4.37E-06,9.78E-03,018,2012-01-17
0,4188109,32154,606,2,8.42E-06,1.16E-02,018,2012-01-19
0,4189565,0,465,0,4.08E-06,8.24E-03,018,2012-01-19
0,4194057,0,415,0,3.99E-06,6.89E-03,018,2012-01-19
0,4192428,2315072,472,318,3.92E-06,1.71E-02,018,2012-01-19
0,4179034,564595,960,94,4.08E-06,1.88E-02,018,2012-01-19
0,4187820,397815,509,55,1.98E-05,1.00E-02,018,2012-01-19
0,4192474,1404725,427,174,3.99E-06,1.31E-02,018,2012-01-19
0,4193079,2072165,410,260,3.86E-06,1.53E-02,018,2012-01-19
0,4192852,2320526,431,298,3.89E-06,1.67E-02,018,2012-01-19
0,4191979,2367481,423,301,1.62E-05,1.66E-02,018,2012-01-19
0,4189823,1159004,423,139,4.43E-06,1.10E-02,018,2012-01-19
0,4192554,2043277,444,263,5.38E-06,1.52E-02,018,2012-01-19
0,4187993,1625740,424,220,4.84E-06,1.42E-02,018,2012-01-19
0,4191151,2644770,448,337,4.80E-06,1.72E-02,018,2012-01-19
0,4188408,1204185,511,186,4.15E-06,1.27E-02,018,2012-01-19
0,4185735,326415,485,47,4.15E-06,8.49E-03,018,2012-01-19
0,4184771,1419426,540,206,4.23E-06,1.46E-02,018,2012-01-19
0,4189811,2162289,565,326,4.34E-06,1.74E-02,018,2012-01-19
0,4188933,2597876,558,401,4.37E-06,1.85E-02,018,2012-01-19
0,4190339,2558091,517,374,4.17E-06,1.74E-02,018,2012-01-19
0,4181356,2318512,450,319,5.29E-06,1.56E-02,018,2012-01-19
0,4192215,2692646,462,349,4.27E-06,1.66E-02,018,2012-01-19
0,4182775,2267707,441,304,4.21E-06,1.62E-02,018,2012-01-19
0,4183685,2277935,472,321,1.23E-05,1.65E-02,018,2012-01-19
0,4183741,2432016,457,313,4.22E-06,1.59E-02,018,2012-01-19
0,4190405,2202672,460,289,1.05E-05,1.70E-02,018,2012-01-19
0,4185616,2205498,454,279,4.92E-06,1.57E-02,018,2012-01-19
0,4193440,2436933,446,305,4.36E-06,1.58E-02,018,2012-01-19
0,4190789,2126746,464,277,4.09E-06,1.57E-02,018,2012-01-19
0,4184588,1426982,518,182,4.25E-06,1.34E-02,018,2012-01-19
0,4193557,0,551,0,4.76E-06,7.68E-03,018,2012-01-19
0,4178817,0,485,0,4.56E-06,8.67E-03,018,2012-01-19
0,4188129,0,460,0,4.44E-06,8.06E-03,018,2012-01-19
0,4193012,0,453,0,4.22E-06,7.10E-03,018,2012-01-19
0,4178681,0,481,0,4.26E-06,7.21E-03,018,2012-01-19
0,4192875,0,463,0,4.04E-06,7.03E-03,018,2012-01-19
0,4192754,0,485,0,4.13E-06,7.05E-03,018,2012-01-19
0,4180975,0,459,0,4.14E-06,6.95E-03,018,2012-01-19
0,4193541,0,517,0,4.48E-06,7.48E-03,018,2012-01-19
0,4187859,0,492,0,4.49E-06,7.62E-03,018,2012-01-19
0,4192793,0,493,0,4.72E-06,7.54E-03,018,2012-01-19
0,4188337,0,460,0,4.26E-06,6.77E-03,018,2012-01-19
0,4193363,0,512,0,4.23E-06,7.57E-03,018,2012-01-19
0,4189606,0,469,0,4.48E-06,6.99E-03,018,2012-01-19
0,4187104,0,475,0,4.18E-06,6.93E-03,018,2012-01-19
0,4185280,0,475,0,4.22E-06,6.86E-03,018,2012-01-19
0,4185522,0,510,0,4.21E-06,7.32E-03,018,2012-01-19
0,4193459,0,473,0,4.29E-06,6.91E-03,018,2012-01-19
0,4182692,0,469,0,4.34E-06,6.95E-03,018,2012-01-19
0,4187053,0,391,0,4.88E-06,6.03E-03,018,2012-01-19
0,4191885,0,430,0,4.48E-06,6.46E-03,018,2012-01-19
0,4187147,0,544,0,4.06E-06,7.97E-03,018,2012-01-19
0,4192339,0,454,0,4.15E-06,6.80E-03,018,2012-01-19
0,4193872,0,482,0,4.19E-06,7.31E-03,018,2012-01-19
0,4191150,0,601,0,4.34E-06,8.60E-03,018,2012-01-19
0,4182112,0,997,0,4.27E-06,1.32E-02,018,2012-01-19
0,4192701,0,493,0,4.85E-06,7.43E-03,018,2012-01-19
0,4190760,0,453,0,4.13E-06,7.03E-03,018,2012-01-19
0,4193881,0,478,0,5.30E-06,7.03E-03,018,2012-01-19
0,4189049,0,467,0,4.19E-06,6.83E-03,018,2012-01-19
0,4186438,0,515,0,4.34E-06,7.61E-03,018,2012-01-19
0,4184416,0,454,0,6.75E-06,6.94E-03,018,2012-01-19
0,4193002,0,464,0,4.10E-06,6.86E-03,018,2012-01-19
0,4181425,0,447,0,4.85E-06,6.77E-03,018,2012-01-19
0,4191623,0,319,0,4.18E-06,5.25E-03,018,2012-01-19
0,4186570,0,278,0,3.96E-06,4.79E-03,018,2012-01-19
0,4193113,0,265,0,3.79E-06,4.56E-03,018,2012-01-19
0,4189874,0,430,0,4.04E-06,6.36E-03,018,2012-01-19
0,4181662,0,401,0,4.07E-06,6.22E-03,018,2012-01-19
0,4193406,0,470,0,4.08E-06,6.88E-03,018,2012-01-19
0,4183043,0,438,0,5.11E-06,6.58E-03,018,2012-01-19
0,4187343,0,453,0,4.15E-06,6.76E-03,018,2012-01-19
0,4189331,0,457,0,4.04E-06,6.85E-03,018,2012-01-19
0,4192694,0,544,0,4.22E-06,7.91E-03,018,2012-01-19
0,4193604,0,471,0,4.25E-06,7.10E-03,018,2012-01-19
0,4193258,0,428,0,3.92E-06,6.59E-03,018,2012-01-19
0,4190968,0,447,0,4.41E-06,6.82E-03,018,2012-01-19
0,4178259,0,451,0,3.99E-06,6.79E-03,018,2012-01-19
0,4193879,0,442,0,4.08E-06,6.81E-03,018,2012-01-19
0,4193946,0,502,0,4.05E-06,7.73E-03,018,2012-01-19
0,4185478,0,479,0,4.28E-06,8.39E-03,018,2012-01-19
0,4193087,0,482,0,7.83E-06,8.20E-03,018,2012-01-19
0,4183651,0,415,0,6.78E-06,6.61E-03,018,2012-01-19
0,4178091,0,432,0,4.29E-06,6.65E-03,018,2012-01-19
0,4194062,0,456,0,4.27E-06,1.87E-02,018,2012-01-19
0,4191259,0,467,0,4.08E-06,7.10E-03,018,2012-01-19
0,4192177,0,415,0,4.34E-06,6.57E-03,018,2012-01-19
0,4179068,0,471,0,4.15E-06,7.51E-03,018,2012-01-19
0,4189987,0,457,0,8.32E-06,7.06E-03,018,2012-01-19
0,4185109,0,446,0,4.19E-06,6.38E-03,018,2012-01-19
0,4190121,0,482,0,4.03E-06,7.14E-03,018,2012-01-19
0,4192620,0,452,0,4.07E-06,6.90E-03,018,2012-01-19
0,4192817,0,462,0,4.18E-06,7.03E-03,018,2012-01-19
0,4187761,0,447,0,3.99E-06,6.83E-03,018,2012-01-19
0,4192095,0,422,0,4.03E-06,6.55E-03,018,2012-01-19
0,4191956,0,991,0,4.23E-06,1.42E-02,018,2012-01-19
0,4181731,0,1262,0,4.76E-06,1.64E-02,018,2012-01-19
0,4185240,0,534,0,6.80E-06,8.68E-03,018,2012-01-19
0,4188012,0,399,0,4.32E-06,6.46E-03,018,2012-01-19
0,4192398,0,641,0,4.25E-06,9.38E-03,018,2012-01-19
0,4191314,0,1013,0,8.33E-06,1.36E-02,018,2012-01-19
0,4193169,0,453,0,4.55E-06,7.07E-03,018,2012-01-19
0,4187397,0,683,0,4.10E-06,9.75E-03,018,2012-01-19
0,4181428,0,632,0,4.36E-06,9.20E-03,018,2012-01-19
0,4184918,0,668,0,4.36E-06,9.48E-03,018,2012-01-19
0,4193375,0,456,0,4.33E-06,6.80E-03,018,2012-01-19
0,4191050,0,392,0,4.92E-06,6.31E-03,018,2012-01-19
0,4178043,0,322,0,4.01E-06,5.77E-03,018,2012-01-19
0,4186667,0,282,0,3.71E-06,5.35E-03,018,2012-01-19
0,4186871,0,267,0,7.08E-06,4.94E-03,018,2012-01-19
0,4191751,0,339,0,4.01E-06,5.52E-03,018,2012-01-19
0,4188114,0,311,0,4.09E-06,5.15E-03,018,2012-01-19
0,4188249,0,438,0,3.95E-06,6.58E-03,018,2012-01-19
0,4188814,0,320,0,3.96E-06,5.39E-03,018,2012-01-19
0,4179201,0,329,0,3.90E-06,6.51E-03,018,2012-01-19
0,4189643,0,268,0,3.93E-06,4.88E-03,018,2012-01-19
0,4189711,0,293,0,3.71E-06,5.01E-03,018,2012-01-19
0,4184423,0,336,0,4.27E-06,5.49E-03,018,2012-01-19
0,4191590,0,355,0,3.86E-06,5.88E-03,018,2012-01-19
0,4192118,0,460,0,3.92E-06,7.01E-03,018,2012-01-19
0,4183921,0,297,0,4.12E-06,5.25E-03,018,2012-01-19
0,4193142,0,281,0,4.03E-06,5.06E-03,018,2012-01-19
0,4183598,0,265,0,3.90E-06,4.99E-03,018,2012-01-19
0,4191019,0,355,0,3.87E-06,6.18E-03,018,2012-01-19
0,4181123,0,312,0,3.92E-06,5.40E-03,018,2012-01-19
0,4184138,0,266,0,3.84E-06,6.52E-03,018,2012-01-19
0,4180466,0,280,0,3.84E-06,5.99E-03,018,2012-01-19
0,4181069,0,309,0,3.92E-06,5.34E-03,018,2012-01-19
0,4178849,0,273,0,3.82E-06,4.95E-03,018,2012-01-19
0,4193435,26825,374,3,3.94E-06,6.30E-03,018,2012-01-19
0,4183190,54460,489,6,4.05E-06,7.74E-03,018,2012-01-19
0,4192113,0,1090,0,4.55E-06,1.45E-02,018,2012-01-19
0,4192410,350049,1164,117,5.17E-06,1.85E-02,018,2012-01-19
0,4189997,0,466,0,5.69E-06,7.18E-03,018,2012-01-19
0,4182821,0,487,0,4.41E-06,7.21E-03,018,2012-01-19
0,4190928,0,479,0,4.14E-06,7.04E-03,018,2012-01-19
0,4191381,0,475,0,4.13E-06,7.14E-03,018,2012-01-19
0,4189193,0,480,0,4.26E-06,7.36E-03,018,2012-01-19
0,4182114,32860,528,12,3.97E-06,7.92E-03,018,2012-01-19
0,4191094,307044,922,80,4.82E-06,1.47E-02,018,2012-01-19
0,4193821,370468,799,88,4.67E-06,1.40E-02,018,2012-01-19
0,4185553,254514,802,66,1.06E-05,1.42E-02,018,2012-01-19
0,4193975,329202,920,87,1.72E-05,1.58E-02,018,2012-01-19
0,4183648,231739,820,63,9.66E-06,1.37E-02,018,2012-01-19
0,4193464,454144,780,103,6.01E-06,1.32E-02,018,2012-01-19
0,4186572,0,573,0,4.84E-06,8.39E-03,018,2012-01-19
0,4188172,0,567,0,4.37E-06,8.24E-03,018,2012-01-19
0,4183505,0,580,0,5.03E-06,8.39E-03,018,2012-01-19
0,4193913,0,548,0,4.60E-06,8.18E-03,018,2012-01-19
0,4191040,0,566,0,4.23E-06,8.33E-03,018,2012-01-19
0,4183502,0,602,0,9.90E-06,9.03E-03,018,2012-01-19
0,4188831,0,593,0,4.56E-06,8.48E-03,018,2012-01-19
0,4179736,0,594,0,4.39E-06,8.60E-03,018,2012-01-19
0,4189461,0,600,0,4.51E-06,8.53E-03,018,2012-01-19
0,4192608,0,630,0,4.48E-06,9.08E-03,018,2012-01-19
0,4192949,0,624,0,1.66E-05,8.91E-03,018,2012-01-19
0,4192569,0,612,0,4.43E-06,8.90E-03,018,2012-01-19
0,4188175,0,623,0,4.32E-06,8.75E-03,018,2012-01-19
0,4185743,257812,608,38,4.40E-06,1.01E-02,018,2012-01-19
0,4182819,1087381,634,175,4.33E-06,1.74E-02,018,2012-01-19
0,4179577,133285,563,18,4.51E-06,9.19E-03,018,2012-01-19
0,4184674,0,489,0,4.42E-06,7.64E-03,018,2012-01-19
0,4193195,0,493,0,4.28E-06,7.72E-03,018,2012-01-19
0,4186651,0,502,0,4.39E-06,7.40E-03,018,2012-01-19
0,4180535,0,593,0,4.20E-06,8.38E-03,018,2012-01-19
0,4190033,0,594,0,4.15E-06,8.81E-03,018,2012-01-19
0,4189469,0,458,0,7.24E-06,7.73E-03,018,2012-01-19
0,4186665,0,602,0,5.65E-06,8.97E-03,018,2012-01-19
0,4181165,0,543,0,4.12E-06,8.38E-03,018,2012-01-19
0,4193043,0,529,0,4.31E-06,7.77E-03,018,2012-01-19
0,4178625,0,527,0,3.99E-06,7.77E-03,018,2012-01-19
0,4194202,602637,823,108,4.33E-06,1.38E-02,018,2012-01-19
0,4180654,0,548,0,4.28E-06,8.11E-03,018,2012-01-19
0,4191832,0,537,0,4.11E-06,7.86E-03,018,2012-01-19
0,4187047,0,524,0,4.61E-06,8.04E-03,018,2012-01-19
0,4190499,0,642,0,4.24E-06,8.89E-03,018,2012-01-19
0,4188452,0,579,0,4.32E-06,8.71E-03,018,2012-01-19
0,4178568,0,554,0,4.23E-06,8.24E-03,018,2012-01-19
0,4192913,0,745,0,4.13E-06,1.02E-02,018,2012-01-19
0,4189196,0,757,0,4.26E-06,1.06E-02,018,2012-01-19
0,1568474,0,216,0,4.43E-06,4.23E-03,018,2012-01-19
0,4188501,26145,607,2,8.35E-06,1.04E-02,018,2012-01-20
0,4189636,0,467,0,4.34E-06,7.50E-03,018,2012-01-20
0,4192218,0,416,0,3.92E-06,6.57E-03,018,2012-01-20
0,4190986,0,472,0,3.80E-06,7.46E-03,018,2012-01-20
0,4187169,76336,959,21,4.53E-06,1.36E-02,018,2012-01-20
0,4185843,306228,506,40,4.53E-06,9.42E-03,018,2012-01-20
0,4191834,1360868,437,169,3.81E-06,1.22E-02,018,2012-01-20
0,4193007,2008541,422,250,4.15E-06,1.54E-02,018,2012-01-20
0,4192214,731757,423,87,3.88E-06,1.01E-02,018,2012-01-20
0,4189436,1243530,429,162,4.06E-06,1.21E-02,018,2012-01-20
0,4180131,556574,428,68,3.93E-06,9.18E-03,018,2012-01-20
0,4193848,319136,441,39,3.92E-06,8.81E-03,018,2012-01-20
0,4189860,1046771,448,141,8.22E-06,1.20E-02,018,2012-01-20
0,4193151,1412344,452,179,5.54E-06,1.29E-02,018,2012-01-20
0,4190802,1056459,529,159,5.06E-06,1.25E-02,018,2012-01-20
0,4190619,2610516,461,356,4.20E-06,1.76E-02,018,2012-01-20
0,4192947,2624625,457,357,4.22E-06,1.80E-02,018,2012-01-20
0,4193801,2010907,511,285,4.17E-06,1.55E-02,018,2012-01-20
0,4194294,90932,553,15,4.16E-06,8.63E-03,018,2012-01-20
0,4190366,1221001,525,168,4.18E-06,1.21E-02,018,2012-01-20
0,4192901,2047224,530,299,4.17E-06,1.61E-02,018,2012-01-20
0,4189441,1610778,495,239,4.19E-06,1.36E-02,018,2012-01-20
0,4187249,2399682,468,322,4.16E-06,1.81E-02,018,2012-01-20
0,4188808,2258540,448,284,4.91E-06,1.67E-02,018,2012-01-20
0,4194243,2086665,462,271,4.55E-06,1.82E-02,018,2012-01-20
0,4186569,2018611,444,248,5.05E-06,1.57E-02,018,2012-01-20
0,4180643,1783278,481,219,3.98E-06,1.49E-02,018,2012-01-20
0,4185319,1868362,434,222,3.66E-06,1.45E-02,018,2012-01-20
0,4188225,1700230,441,196,3.94E-06,1.36E-02,018,2012-01-20
0,4184013,1634204,455,204,3.99E-06,1.42E-02,018,2012-01-20
0,4186581,1986851,444,241,3.82E-06,1.46E-02,018,2012-01-20
0,4188676,593286,585,77,4.06E-06,1.15E-02,018,2012-01-20
0,4180003,0,499,0,4.12E-06,7.65E-03,018,2012-01-20
0,4194080,0,490,0,3.95E-06,7.54E-03,018,2012-01-20
0,4189989,0,440,0,4.10E-06,6.92E-03,018,2012-01-20
0,4189180,0,474,0,4.10E-06,7.18E-03,018,2012-01-20
0,4187559,0,477,0,4.00E-06,7.07E-03,018,2012-01-20
0,4186540,0,461,0,4.08E-06,6.82E-03,018,2012-01-20
0,4186939,0,491,0,3.96E-06,7.08E-03,018,2012-01-20
0,4193656,0,484,0,4.13E-06,8.39E-03,018,2012-01-20
0,4192619,0,500,0,4.00E-06,7.31E-03,018,2012-01-20
0,4193375,0,485,0,4.26E-06,7.17E-03,018,2012-01-20
0,4190495,0,488,0,3.96E-06,7.17E-03,018,2012-01-20
0,4186592,0,483,0,4.06E-06,7.64E-03,018,2012-01-20
0,4191449,0,492,0,7.53E-06,8.21E-03,018,2012-01-20
0,4180591,0,477,0,4.05E-06,7.37E-03,018,2012-01-20
0,4190459,0,463,0,4.33E-06,7.26E-03,018,2012-01-20
0,4179607,0,468,0,6.23E-06,7.28E-03,018,2012-01-20
0,4186168,0,520,0,3.89E-06,2.55E-02,018,2012-01-20
0,4194294,0,476,0,7.51E-06,7.43E-03,018,2012-01-20
0,4193538,0,413,0,4.48E-06,6.81E-03,018,2012-01-20
0,4183343,0,441,0,4.04E-06,7.03E-03,018,2012-01-20
0,4193636,0,461,0,4.04E-06,7.03E-03,018,2012-01-20
0,4183844,0,500,0,4.14E-06,7.48E-03,018,2012-01-20
0,4193113,0,455,0,4.00E-06,7.04E-03,018,2012-01-20
0,4181832,0,497,0,4.46E-06,7.40E-03,018,2012-01-20
0,4194131,0,794,0,4.29E-06,1.15E-02,018,2012-01-20
0,4186282,0,783,0,5.66E-06,1.11E-02,018,2012-01-20
0,4188965,0,510,0,5.66E-06,7.84E-03,018,2012-01-20
0,4191289,0,429,0,4.40E-06,6.91E-03,018,2012-01-20
0,4185902,0,510,0,4.25E-06,7.77E-03,018,2012-01-20
0,4185649,0,473,0,5.29E-06,7.31E-03,018,2012-01-20
0,4179888,0,492,0,4.50E-06,7.62E-03,018,2012-01-20
0,4185201,0,467,0,4.38E-06,8.27E-03,018,2012-01-20
0,4193875,0,461,0,4.26E-06,7.26E-03,018,2012-01-20
0,4185262,0,423,0,4.25E-06,6.90E-03,018,2012-01-20
0,4185764,0,282,0,4.18E-06,5.02E-03,018,2012-01-20
0,4193113,0,265,0,3.90E-06,4.86E-03,018,2012-01-20
0,4187190,0,263,0,3.81E-06,4.86E-03,018,2012-01-20
0,4188067,0,496,0,3.92E-06,7.59E-03,018,2012-01-20
0,4185087,0,393,0,4.04E-06,6.63E-03,018,2012-01-20
0,4188950,0,469,0,4.29E-06,7.42E-03,018,2012-01-20
0,4193838,0,420,0,4.42E-06,6.52E-03,018,2012-01-20
0,4178294,0,478,0,4.17E-06,7.11E-03,018,2012-01-20
0,4191955,0,511,0,4.15E-06,7.76E-03,018,2012-01-20
0,4179200,0,500,0,4.22E-06,7.63E-03,018,2012-01-20
0,4185998,0,416,0,7.15E-06,7.34E-03,018,2012-01-20
0,4182562,0,478,0,4.32E-06,7.15E-03,018,2012-01-20
0,4179496,0,446,0,4.12E-06,6.91E-03,018,2012-01-20
0,4185142,0,424,0,5.03E-06,6.76E-03,018,2012-01-20
0,4192402,0,473,0,4.07E-06,7.30E-03,018,2012-01-20
0,4189893,0,493,0,4.24E-06,7.35E-03,018,2012-01-20
0,4187979,0,484,0,4.20E-06,7.29E-03,018,2012-01-20
0,4191837,0,490,0,4.15E-06,7.36E-03,018,2012-01-20
0,4193982,0,374,0,4.00E-06,5.98E-03,018,2012-01-20
0,4193089,0,470,0,4.01E-06,7.13E-03,018,2012-01-20
0,4191605,0,449,0,3.96E-06,7.05E-03,018,2012-01-20
0,4189377,0,473,0,4.03E-06,7.17E-03,018,2012-01-20
0,4189489,0,414,0,4.14E-06,6.38E-03,018,2012-01-20
0,4190989,0,465,0,4.10E-06,6.81E-03,018,2012-01-20
0,4193631,0,460,0,4.00E-06,6.94E-03,018,2012-01-20
0,4190476,0,465,0,4.24E-06,7.01E-03,018,2012-01-20
0,4178544,0,465,0,6.04E-06,7.14E-03,018,2012-01-20
0,4194271,0,436,0,5.09E-06,6.58E-03,018,2012-01-20
0,4185382,0,473,0,4.10E-06,7.43E-03,018,2012-01-20
0,4183229,0,427,0,7.49E-06,7.02E-03,018,2012-01-20
0,4183679,0,450,0,4.57E-06,7.25E-03,018,2012-01-20
0,4189355,0,1257,0,7.87E-06,1.97E-02,018,2012-01-20
0,4188984,0,1028,0,9.16E-06,1.37E-02,018,2012-01-20
0,4188804,0,450,0,5.04E-06,7.35E-03,018,2012-01-20
0,4185449,0,500,0,4.34E-06,7.65E-03,018,2012-01-20
0,4186231,0,786,0,4.52E-06,1.12E-02,018,2012-01-20
0,4191164,0,774,0,5.06E-06,1.08E-02,018,2012-01-20
0,4194104,0,562,0,4.64E-06,8.37E-03,018,2012-01-20
0,4191942,0,735,0,6.60E-06,1.09E-02,018,2012-01-20
0,4193475,0,758,0,4.38E-06,1.37E-02,018,2012-01-20
0,4181954,0,533,0,4.22E-06,8.99E-03,018,2012-01-20
0,4184590,0,302,0,4.36E-06,5.63E-03,018,2012-01-20
0,4183296,0,367,0,4.08E-06,6.42E-03,018,2012-01-20
0,4179959,0,324,0,4.07E-06,6.14E-03,018,2012-01-20
0,4190319,0,276,0,4.09E-06,5.10E-03,018,2012-01-20
0,4186404,0,287,0,3.94E-06,5.01E-03,018,2012-01-20
0,4185011,0,361,0,4.32E-06,6.03E-03,018,2012-01-20
0,4194142,0,302,0,4.31E-06,5.64E-03,018,2012-01-20
0,4182770,0,410,0,6.53E-06,6.62E-03,018,2012-01-20
0,4194038,0,340,0,4.00E-06,5.76E-03,018,2012-01-20
0,4182727,0,307,0,3.91E-06,5.31E-03,018,2012-01-20
0,4177927,0,269,0,3.90E-06,4.86E-03,018,2012-01-20
0,4183744,0,337,0,4.23E-06,5.80E-03,018,2012-01-20
0,4180344,0,341,0,4.49E-06,5.56E-03,018,2012-01-20
0,4193605,0,303,0,4.19E-06,4.93E-03,018,2012-01-20
0,4192587,0,459,0,4.07E-06,6.88E-03,018,2012-01-20
0,4178841,0,304,0,4.10E-06,5.23E-03,018,2012-01-20
0,4185482,0,272,0,3.82E-06,5.08E-03,018,2012-01-20
0,4190324,0,313,0,3.80E-06,5.47E-03,018,2012-01-20
0,4192594,0,338,0,4.03E-06,5.60E-03,018,2012-01-20
0,4182008,0,282,0,4.04E-06,4.97E-03,018,2012-01-20
0,4183210,0,273,0,6.58E-06,4.79E-03,018,2012-01-20
0,4193242,0,295,0,3.77E-06,5.04E-03,018,2012-01-20
0,4180373,0,290,0,3.84E-06,4.94E-03,018,2012-01-20
0,4178320,0,270,0,3.87E-06,4.74E-03,018,2012-01-20
0,4186533,26292,405,3,3.86E-06,7.39E-03,018,2012-01-20
0,4189383,45225,615,3,4.20E-06,9.24E-03,018,2012-01-20
0,4193944,0,1199,0,4.31E-06,1.55E-02,018,2012-01-20
0,4189293,45482,969,12,4.90E-06,1.36E-02,018,2012-01-20
0,4184377,0,463,0,4.73E-06,6.95E-03,018,2012-01-20
0,4189999,0,488,0,4.43E-06,7.31E-03,018,2012-01-20
0,4191762,0,485,0,4.09E-06,7.30E-03,018,2012-01-20
0,4187652,0,469,0,4.76E-06,7.30E-03,018,2012-01-20
0,4188304,0,480,0,4.65E-06,7.31E-03,018,2012-01-20
0,4183344,0,623,0,4.38E-06,9.03E-03,018,2012-01-20
0,4194009,4660,904,3,4.39E-06,1.22E-02,018,2012-01-20
0,4189532,897,834,3,5.01E-06,1.16E-02,018,2012-01-20
0,4181246,0,821,0,4.99E-06,1.11E-02,018,2012-01-20
0,4186047,33699,871,7,4.98E-06,1.17E-02,018,2012-01-20
0,4183146,1193,840,4,5.10E-06,1.13E-02,018,2012-01-20
0,4189664,88233,726,18,4.61E-06,1.03E-02,018,2012-01-20
0,4193655,0,573,0,4.65E-06,8.26E-03,018,2012-01-20
0,4188864,0,553,0,4.43E-06,7.81E-03,018,2012-01-20
0,4193178,0,583,0,4.50E-06,9.11E-03,018,2012-01-20
0,4193955,0,546,0,4.50E-06,8.81E-03,018,2012-01-20
0,4191885,0,578,0,4.61E-06,8.72E-03,018,2012-01-20
0,4190631,0,605,0,1.06E-05,8.82E-03,018,2012-01-20
0,4185777,0,596,0,4.66E-06,8.68E-03,018,2012-01-20
0,4187933,0,583,0,5.00E-06,8.52E-03,018,2012-01-20
0,4186731,0,614,0,4.60E-06,8.44E-03,018,2012-01-20
0,4184054,0,632,0,4.60E-06,2.69E-02,018,2012-01-20
0,4187078,0,608,0,7.78E-06,8.87E-03,018,2012-01-20
0,4191958,330803,602,38,5.90E-06,1.04E-02,018,2012-01-20
0,4187520,281691,603,34,1.58E-05,1.26E-02,018,2012-01-20
0,4190360,0,615,0,1.56E-05,1.16E-02,018,2012-01-20
0,4186305,563239,586,71,1.65E-05,1.47E-02,018,2012-01-20
0,4189909,528585,567,68,1.61E-05,2.37E-02,018,2012-01-20
0,4192609,0,492,0,1.68E-05,2.33E-02,018,2012-01-20
0,4190965,0,502,0,1.51E-05,1.57E-02,018,2012-01-20
0,4185081,0,500,0,1.13E-05,1.52E-02,018,2012-01-20
0,4187500,0,557,0,1.28E-05,1.40E-02,018,2012-01-20
0,4193862,0,625,0,1.15E-05,1.19E-02,018,2012-01-20
0,4187085,0,484,0,1.10E-05,9.29E-03,018,2012-01-20
0,4189397,0,542,0,9.20E-06,1.08E-02,018,2012-01-20
0,4193886,0,576,0,1.11E-05,1.08E-02,018,2012-01-20
0,4193953,0,538,0,1.11E-05,1.03E-02,018,2012-01-20
0,4190799,0,519,0,8.18E-06,8.58E-03,018,2012-01-20
0,4188806,0,840,0,7.76E-06,1.38E-02,018,2012-01-20
0,4186731,0,545,0,6.76E-06,8.45E-03,018,2012-01-20
0,4186814,0,513,0,6.96E-06,8.13E-03,018,2012-01-20
0,4184923,0,511,0,5.72E-06,8.05E-03,018,2012-01-20
